0446523569	9780446523561	Message In A Bottle	Nicholas Sparks	http://www.openisbn.com/cover/0446523569_72.jpg	Grand Central Publishing	336
0671042556	9780671042554	Blackbird: A Childhood Lost And Found	Jennifer Lauck	http://www.openisbn.com/cover/0671042556_72.jpg	Atria	416
0679450440	9780679450443	Protect And Defend	Richard North Patterson	http://www.openisbn.com/cover/0679450440_72.jpg	Alfred A. Knopf	590
0140107649	9780140107647	Blue Heaven (Contemporary American Fiction)	Joe Keenan	http://www.openisbn.com/cover/0140107649_72.jpg	Penguin (Non-Classics)	288
0609606727	9780609606728	Julie And Romeo: A Novel	Jeanne Ray	http://www.openisbn.com/cover/0609606727_72.jpg	Harmony	240
0446527793	9780446527798	The Guardian	Nicholas Sparks	http://www.openisbn.com/cover/0446527793_72.jpg	Warner Books	384
0446531332	9780446531337	Nights In Rodanthe	Nicholas Sparks	http://www.openisbn.com/cover/0446531332_72.jpg	Warner Books	212
1570717257	9781570717253	Man And Boy	Tony Parsons	http://www.openisbn.com/cover/1570717257_72.jpg	Sourcebooks Landmark	340
0060192631	9780060192631	One Heart: A Novel	Jane McCafferty	http://www.openisbn.com/cover/0060192631_72.jpg	Harper	304
0385420161	9780385420167	Like Water For Chocolate: A Novel In Monthly Installments, With Recipes, Romances, And Home Remedies	Laura Esquivel,Cathleen Toelke,Carol &amp; Thomas	http://www.openisbn.com/cover/0385420161_72.jpg	Doubleday	256
0345339711	9780345339713	The Two Towers (The Lord Of The Rings, Part 2)	J.R.R. Tolkien	http://www.openisbn.com/cover/0345339711_72.jpg	Del Rey	416
052594463X	9780525944638	All Of Me: A Voluptuous Tale	Venise Berry	http://www.openisbn.com/cover/052594463X_72.jpg	Dutton Adult	288
039304016X	9780393040166	The Perfect Storm: A True Story Of Men Against The Sea	Sebastian Junger	http://www.openisbn.com/cover/039304016X_72.jpg	W.W. Norton	240
0399147128	9780399147128	The Villa	Nora Roberts	http://www.openisbn.com/cover/0399147128_72.jpg	Putnam Adult	421
0670031046	9780670031047	In This Mountain (The Mitford Years, Book 7)	Jan Karon	http://www.openisbn.com/cover/0670031046_72.jpg	Viking Adult	400
0394574745	9780394574745	All The Pretty Horses	Cormac McCarthy	http://www.openisbn.com/cover/0394574745_72.jpg	Alfred A. Knopf	302
0316969443	9780316969444	Suzanne's Diary For Nicholas	James Patterson	http://www.openisbn.com/cover/0316969443_72.jpg	Little, Brown And Company	320
0743230051	9780743230056	He Sees You When You're Sleeping : A Novel	Mary Higgins Clark,Carol Higgins Clark	http://www.openisbn.com/cover/0743230051_72.jpg	Scribner	208
0316693200	9780316693202	2nd Chance	James Patterson,Andrew Gross	http://www.openisbn.com/cover/0316693200_72.jpg	Little, Brown And Company	416
0684868911	9780684868912	The Carousel: A Novel	Richard Paul Evans	http://www.openisbn.com/cover/0684868911_72.jpg	Simon &amp; Schuster	333
0842336214	9780842336215	The Promise Remains	Travis Thrasher	http://www.openisbn.com/cover/0842336214_72.jpg	Tyndale House Publishers	240
0399148582	9780399148583	You Cannot Be Serious	John McEnroe,John Kaplan	http://www.openisbn.com/cover/0399148582_72.jpg	Putnam Adult	342
0684864320	9780684864327	LAKE NEWS : A Novel	Barbara Delinsky	http://www.openisbn.com/cover/0684864320_72.jpg	Simon &amp; Schuster	416
0525944834	9780525944836	Liar's Game	Eric Jerome Dickey	http://www.openisbn.com/cover/0525944834_72.jpg	Dutton Adult	336
0345428900	9780345428905	Out Of The Blue	Sally Mandel	http://www.openisbn.com/cover/0345428900_72.jpg	Ballantine Books	304
0451176812	9780451176813	Voice Of The Eagle	Linda Lay Shuler	http://www.openisbn.com/cover/0451176812_72.jpg	Signet	624
0671525794	9780671525798	The Kingdom By The Sea: A Journey Around Great Britain	Paul Theroux	http://www.openisbn.com/cover/0671525794_72.jpg	Washington Square Press	433
0718144538	9780718144531	Shattered	Dick Francis	http://www.openisbn.com/cover/0718144538_72.jpg	Michael Joseph Ltd	272
0446602086	9780446602082	The Proud And The Free	Janet Dailey	http://www.openisbn.com/cover/0446602086_72.jpg	Vision	400
0394551427	9780394551425	SHOAH	Claude Lanzmann,Simone De Beauvoir	http://www.openisbn.com/cover/0394551427_72.jpg	Pantheon	212
0064407667	9780064407663	The Bad Beginning (A Series Of Unfortunate Events #1)	Lemony Snicket,Brett Helquist	http://www.openisbn.com/cover/0064407667_72.jpg	HarperCollins	162
0007100221	9780007100224	Terror Firma	Matthew Thomas	http://www.openisbn.com/cover/0007100221_72.jpg	Harpercollins Pub Ltd	448
2253148539	9782253148531	Le Loup-garou	Boris Vian,Noël Arnaud	http://www.openisbn.com/cover/2253148539_72.jpg	Le Livre De Poche	177
2253043974	9782253043973	Chronique D'une Mort Annoncée	Gabriel Garcia Marquez,Claude Couffon	http://www.openisbn.com/cover/2253043974_72.jpg	Le Livre De Poche	116
2020315491	9782020315494	Le Neveu D'Amérique	Luis Sepulveda	http://www.openisbn.com/cover/2020315491_72.jpg	Seuil	0
0747549923	9780747549925	Last Exit To Brooklyn	Hubert Selby	http://www.openisbn.com/cover/0747549923_72.jpg	Bloomsbury Pub Ltd	320
0743462335	9780743462334	More George W Bushisms	Jacob Weisberg	http://www.openisbn.com/cover/0743462335_72.jpg	Simon &amp; Schuster	96
0140253580	9780140253580	Therapy	David Lodge	http://www.openisbn.com/cover/0140253580_72.jpg	Penguin Putnam~trade	336
0947782141	9780947782146	SCOTTISH GHOSTS	Lily Seafield	http://www.openisbn.com/cover/0947782141_72.jpg	Lomond Books	0
057120354X	9780571203543	Awful End (Eddie Dickens Trilogy)	Philip Ardagh	http://www.openisbn.com/cover/057120354X_72.jpg	Faber Childrens	144
0349101779	9780349101774	Wasp Factory Uk	Iain Banks	http://www.openisbn.com/cover/0349101779_72.jpg	Abacus	192
0743222229	9780743222228	George W. Bushisms : The Slate Book Of The Accidental Wit And Wisdom Of Our 43rd President	Jacob Weisberg	http://www.openisbn.com/cover/0743222229_72.jpg	Touchstone	96
185479549X	9781854795496	World's Stupidest Laws	David Crombie	http://www.openisbn.com/cover/185479549X_72.jpg	Michael O Mara Publications	128
0140292918	9780140292916	Of Mice And Men (Steinbeck Essentials)	John Steinbeck	http://www.openisbn.com/cover/0140292918_72.jpg	Penguin Books, Limited (UK)	112
1854795554	9781854795557	The World's Stupidest Signs	Michael O'Mara	http://www.openisbn.com/cover/1854795554_72.jpg	Michael O'Mara Books Ltd	128
1858813093	9781858813097	Nessie The Loch Ness Monster	Richard Brassey	http://www.openisbn.com/cover/1858813093_72.jpg	Dolphin Paperbacks	24
2871290911	9782871290919	XIII, Tome 13, L'enquête : The XIII Mystery	William Vance,Jean Van Hamme	http://www.openisbn.com/cover/2871290911_72.jpg	Dargaud	111
0198604025	9780198604020	How Not To Say What You Mean: A Dictionary Of Euphemisms (Oxford Paperback Reference)	R. W. Holder	http://www.openisbn.com/cover/0198604025_72.jpg	Oxford University Press, USA	528
1842151053	9781842151051	Cooking For One (Cook's Essentials)	From The Editors Of Southwater	http://www.openisbn.com/cover/1842151053_72.jpg	Anness	64
2253063339	9782253063339	Les Fourmis	Bernard Werber	http://www.openisbn.com/cover/2253063339_72.jpg	Le Livre De Poche	320
1860198597	9781860198595	How To Draw Celtic Knotwork: A Practical Handbook	Andy Sloss	http://www.openisbn.com/cover/1860198597_72.jpg	Brockhampton Press	192
0767908473	9780767908474	The Sorcerer's Companion: A Guide To The Magical World Of Harry Potter	Allan Zola Kronzek,Elizabeth Kronzek	http://www.openisbn.com/cover/0767908473_72.jpg	Broadway	304
1842040154	9781842040157	Celtic Myths And Legends	Charles L Squire	http://www.openisbn.com/cover/1842040154_72.jpg	Lomond Books	450
0140622063	9780140622065	Scottish Folk And Fairy Tales (Penguin Popular Classics)	Gordon Jarvie	http://www.openisbn.com/cover/0140622063_72.jpg	Penguin Popular Classics	208
0571209521	9780571209521	Terrible Times (The Eddie Dickens Trilogy, Book 3)	Philip Ardagh	http://www.openisbn.com/cover/0571209521_72.jpg	Faber Children's Books	176
2264009306	9782264009302	Cantilènes En Gelée	Boris Vian	http://www.openisbn.com/cover/2264009306_72.jpg	10-18	124
1841952931	9781841952932	Glasgow Zen	Alan Spence	http://www.openisbn.com/cover/1841952931_72.jpg	Canongate Books Ltd	125
0890877564	9780890877562	Totally Muffins Cookbook (Totally Cookbooks)	Helene Siegel,Karen Gillingham	http://www.openisbn.com/cover/0890877564_72.jpg	Celestial Arts	96
1405200677	9781405200677	Tigger's Little Book Of Diet And Exercise (Wisdom Of Pooh)	A A Milne	http://www.openisbn.com/cover/1405200677_72.jpg	Egmont Books	64
0416196772	9780416196771	Eeyore's Little Book Of Gloom (Wisdom Of Pooh)	A. A. Milne	http://www.openisbn.com/cover/0416196772_72.jpg	Methuen	96
0747538069	9780747538066	Adventures Of Dougal (Magic Roundabout)	Eric Thompson	http://www.openisbn.com/cover/0747538069_72.jpg	Bloomsbury	220
0375501347	9780375501340	Amy And Isabelle	Elizabeth Strout	http://www.openisbn.com/cover/0375501347_72.jpg	Random House	303
0060927240	9780060927240	Rule Of The Bone: A Novel	Russell Banks	http://www.openisbn.com/cover/0060927240_72.jpg	HarperPerennial	390
0316776963	9780316776967	Me Talk Pretty One Day	David Sedaris	http://www.openisbn.com/cover/0316776963_72.jpg	Back Bay Books	272
156341029X	9781563410291	Stone Butch Blues	Leslie Feinberg	http://www.openisbn.com/cover/156341029X_72.jpg	Firbrand Books	304
0060934719	9780060934712	Stardust	Neil Gaiman	http://www.openisbn.com/cover/0060934719_72.jpg	Harper Perennial	272
1886383421	9781886383425	Fires Of Aggar (The Amazons Of Aggar)	Chris Anne Wolfe	http://www.openisbn.com/cover/1886383421_72.jpg	Windstorm Creative	275
1888451084	9781888451085	Kamikaze Lust	Lauren Sanders	http://www.openisbn.com/cover/1888451084_72.jpg	Akashic Books	287
0451450256	9780451450258	Gossamer Axe	Gael Baudino	http://www.openisbn.com/cover/0451450256_72.jpg	Roc	352
1555835953	9781555835958	Witchfire	Lauren Maddison	http://www.openisbn.com/cover/1555835953_72.jpg	Alyson Books	392
0395877563	9780395877562	Seven Moves	Carol Anshaw	http://www.openisbn.com/cover/0395877563_72.jpg	Mariner Books	240
0962893862	9780962893865	Return To Isis	Jean Stewart	http://www.openisbn.com/cover/0962893862_72.jpg	Rising Tide Press (AZ)	173
1555834531	9781555834531	Hood	Emma Donoghue	http://www.openisbn.com/cover/1555834531_72.jpg	Alyson Books	320
0393318435	9780393318432	Leaving Pipe Shop: Memories Of Kin	Deborah E. McDowell	http://www.openisbn.com/cover/0393318435_72.jpg	W. W. Norton &amp; Company	364
0889740828	9780889740822	Love Ruins Everything	Karen X. Tulchinsky	http://www.openisbn.com/cover/0889740828_72.jpg	Raincoast Books, Press Gang Publishers	267
1563410443	9781563410444	Skin: Talking About Sex, Class And Literature	Dorothy Allison	http://www.openisbn.com/cover/1563410443_72.jpg	Firebrand Books	261
1563899388	9781563899386	Death: At Death's Door (Death #1)	Jill Thompson	http://www.openisbn.com/cover/1563899388_72.jpg	Vertigo	208
1563411148	9781563411144	The Second Coming Of Curly Red	Jody Seay	http://www.openisbn.com/cover/1563411148_72.jpg	Firebrand Books	272
0553579681	9780553579680	Night Mares	Manda Scott	http://www.openisbn.com/cover/0553579681_72.jpg	Crimeline	306
0553579673	9780553579673	Hen's Teeth	Manda Scott	http://www.openisbn.com/cover/0553579673_72.jpg	Crimeline	348
0451181379	9780451181374	The Door To December	Dean Koontz	http://www.openisbn.com/cover/0451181379_72.jpg	Signet	512
0786889160	9780786889167	No Shirt. No Shoes....No Problem!	Jeff Foxworthy	http://www.openisbn.com/cover/0786889160_72.jpg	Hyperion	384
0345370740	9780345370747	The Scions Of Shannara (The Heritage Of Shannara)	Terry Brooks	http://www.openisbn.com/cover/0345370740_72.jpg	Del Rey	432
0553574175	9780553574173	Rebel Dawn (Star Wars: The Han Solo Trilogy, Book 3)	A.C. Crispin	http://www.openisbn.com/cover/0553574175_72.jpg	Spectra	400
0553574167	9780553574166	The Hutt Gambit (Star Wars: The Han Solo Trilogy, Vol. 2)	A.C. Crispin	http://www.openisbn.com/cover/0553574167_72.jpg	Spectra	368
0553574159	9780553574159	The Paradise Snare (Star Wars, The Han Solo Trilogy #1) (Book 1)	A.C. Crispin	http://www.openisbn.com/cover/0553574159_72.jpg	Bantam Books	320
0312287240	9780312287245	A Year Of Full Moons: A Novel	Madelyn Arnold	http://www.openisbn.com/cover/0312287240_72.jpg	Stonewall Inn Editions	512
0679801146	9780679801146	Alanna: The First Adventure (Song Of The Lioness, Vol. 1)	Tamora Pierce	http://www.openisbn.com/cover/0679801146_72.jpg	Random House Books For Young Readers	216
0446300101	9780446300100	The Beans Of Egypt, Maine	Carolyn Chute	http://www.openisbn.com/cover/0446300101_72.jpg	Grand Central Publishing	10
0821750410	9780821750414	Warrior Moon	Sara Orwig	http://www.openisbn.com/cover/0821750410_72.jpg	Splendor	378
0425142485	9780425142486	The Funhouse	Dean Koontz	http://www.openisbn.com/cover/0425142485_72.jpg	Berkley	352
0451456548	9780451456540	Cold Iron	Melisa Michaels	http://www.openisbn.com/cover/0451456548_72.jpg	Roc	368
0060006048	9780060006044	Circle Of Three #12: Written In The Stars	Isobel Bird	http://www.openisbn.com/cover/0060006048_72.jpg	HarperTeen	224
0312906552	9780312906559	The Space Merchants	Frederik Pohl,C. M. Kornbluth	http://www.openisbn.com/cover/0312906552_72.jpg	St. Martin's Press	0
0440117291	9780440117292	Dreamsnake	Vonda McIntyre	http://www.openisbn.com/cover/0440117291_72.jpg	Dell	0
0425049981	9780425049983	Titan	John Varley	http://www.openisbn.com/cover/0425049981_72.jpg	Berkley	0
0374386676	9780374386672	The Year They Burned The Books	Nancy Garden	http://www.openisbn.com/cover/0374386676_72.jpg	Farrar, Straus And Giroux (BYR)	256
0786886463	9780786886463	A Density Of Souls	Christopher Rice	http://www.openisbn.com/cover/0786886463_72.jpg	Miramax	320
0345395379	9780345395375	Slow River	Nicola Griffith	http://www.openisbn.com/cover/0345395379_72.jpg	Ballantine Books	352
0380788497	9780380788491	Changer	Jane Lindskold	http://www.openisbn.com/cover/0380788497_72.jpg	Eos	512
0307215342	9780307215345	Trixie Belden And The Mystery Off Glen Road	Julie Campbell	http://www.openisbn.com/cover/0307215342_72.jpg	Golden Pr	0
0374343381	9780374343385	Lark In The Morning	Nancy Garden	http://www.openisbn.com/cover/0374343381_72.jpg	Farrar Straus &amp; Giroux (J)	227
0345403339	9780345403339	Saving Grace	Lee Smith	http://www.openisbn.com/cover/0345403339_72.jpg	Ballantine Books	273
0440226694	9780440226697	Lena	Jacqueline Woodson	http://www.openisbn.com/cover/0440226694_72.jpg	Laurel Leaf	115
0440219604	9780440219606	I Hadn't Meant To Tell You This	Jacqueline Woodson	http://www.openisbn.com/cover/0440219604_72.jpg	Laurel Leaf	128
0767903285	9780767903288	Raise The Roof: The Inspiring Inside Story Of The Tennessee Lady Volunteers Undefeated 1997-98 Season	Pat Summitt	http://www.openisbn.com/cover/0767903285_72.jpg	Broadway	288
0345429176	9780345429179	UFOs, JFK, And Elvis: Conspiracies You Don't Have To Be Crazy To Believe	Richard Belzer	http://www.openisbn.com/cover/0345429176_72.jpg	Ballantine Books	240
038529929X	9780385299299	Hannibal: A Novel	Thomas Harris	http://www.openisbn.com/cover/038529929X_72.jpg	Delacorte Press	486
1573229571	9781573229579	About A Boy (Movie Tie-In)	Nick Hornby	http://www.openisbn.com/cover/1573229571_72.jpg	Riverhead Trade	320
0345418778	9780345418777	Mostly Harmless	Douglas Adams	http://www.openisbn.com/cover/0345418778_72.jpg	Del Rey	240
0517201658	9780517201657	The Thorn Birds (Modern Classics)	Colleen McCullough	http://www.openisbn.com/cover/0517201658_72.jpg	Wings	704
0743211383	9780743211383	Dreamcatcher	Stephen King	http://www.openisbn.com/cover/0743211383_72.jpg	Scribner	620
039914370X	9780399143700	Sudden Mischief: A Spenser Novel	Robert B. Parker	http://www.openisbn.com/cover/039914370X_72.jpg	G. P. Putnam's Sons	288
1884777805	9781884777806	Elements Of Programming With Perl	Andrew L Johnson	http://www.openisbn.com/cover/1884777805_72.jpg	Manning Publications	362
0312977905	9780312977900	To Catch A Cat	Marian Babson	http://www.openisbn.com/cover/0312977905_72.jpg	Minotaur Books	190
0812521331	9780812521337	People Of The Wolf (The First North Americans Series, Book 1)	Kathleen O'Neal Gear,W. Michael Gear	http://www.openisbn.com/cover/0812521331_72.jpg	Tor Books	448
0451205421	9780451205421	The Door To December	Dean Koontz	http://www.openisbn.com/cover/0451205421_72.jpg	Signet	528
0894342789	9780894342783	College Majors And Careers: A Resource Guide For Effective Life Planning (College Majors &amp; Careers: A Resource Guide For Effective Life Planning)	Paul Phifer	http://www.openisbn.com/cover/0894342789_72.jpg	Ferguson Publishing Company	258
0440218535	9780440218531	Smilla's Sense Of Snow	Peter Hoeg	http://www.openisbn.com/cover/0440218535_72.jpg	Island Books	499
0449207595	9780449207598	The Grass Is Always Greener Over The Septic Tank	Erma Bombeck	http://www.openisbn.com/cover/0449207595_72.jpg	Fawcett	256
0670844594	9780670844593	Rumpole On Trial	John Mortimer	http://www.openisbn.com/cover/0670844594_72.jpg	Viking Adult	256
039457513X	9780394575131	Billy Bathgate	E.L. Doctorow	http://www.openisbn.com/cover/039457513X_72.jpg	Random House	2
0394559487	9780394559483	Citizens: A Chronicle Of The French Revolution	Simon Schama	http://www.openisbn.com/cover/0394559487_72.jpg	Alfred A. Knopf	948
0804001944	9780804001946	The Man Who Killed The Deer: A Novel Of Pueblo Indian Life	Frank Waters	http://www.openisbn.com/cover/0804001944_72.jpg	Swallow Press / Ohio University Press	266
0590897985	9780590897983	The Music Of Dolphins	Karen Hesse	http://www.openisbn.com/cover/0590897985_72.jpg	Scholastic Paperbacks	192
0689832877	9780689832871	Sunwing (Aladdin Fantasy)	Kenneth Oppel,S.D. Schindler	http://www.openisbn.com/cover/0689832877_72.jpg	Aladdin	320
0689829698	9780689829697	Caddie Woodlawn - Newbery Promo '99 (Aladdin Fiction)	Carol Ryrie Brink,Richard Mantel	http://www.openisbn.com/cover/0689829698_72.jpg	Aladdin	288
0439042917	9780439042918	The Hork-Bajir Chronicles (Animorphs Series)	K. A. Applegate	http://www.openisbn.com/cover/0439042917_72.jpg	Scholastic	206
0064409457	9780064409452	The Silver Chair (The Chronicles Of Narnia, Full-Color Collector's Edition)	C. S. Lewis,Pauline Baynes	http://www.openisbn.com/cover/0064409457_72.jpg	HarperTrophy	256
0064405052	9780064405058	The Magician's Nephew (Narnia)	C. S. Lewis,Pauline Baynes	http://www.openisbn.com/cover/0064405052_72.jpg	HarperCollins	208
043922165X	9780439221658	Circles In The Stream (Avalon Web Of Magic, Book 1)	Shelly Roberts	http://www.openisbn.com/cover/043922165X_72.jpg	Scholastic	160
0152162445	9780152162443	High Wizardry	Diane Duane	http://www.openisbn.com/cover/0152162445_72.jpg	Graphia	368
0152162577	9780152162573	Deep Wizardry: The Second Book In The Young Wizards Series	Diane Duane	http://www.openisbn.com/cover/0152162577_72.jpg	Graphia	384
015216250X	9780152162504	So You Want To Be A Wizard: The First Book In The Young Wizards Series	Diane Duane	http://www.openisbn.com/cover/015216250X_72.jpg	Graphia	400
1562477528	9781562477523	Going For Great (American Girl (Paperback Unnumbered))	Carolee Brockman	http://www.openisbn.com/cover/1562477528_72.jpg	American Girl	119
0439221676	9780439221672	All That Glitters (Avalon, 2)	Rachel Roberts	http://www.openisbn.com/cover/0439221676_72.jpg	Scholastic	172
0439221684	9780439221689	Cry Of The Wolf (Avalon Web Of Magic)	Shelley Roberts,Rachel Roberts	http://www.openisbn.com/cover/0439221684_72.jpg	Scholastic	176
0439221714	9780439221719	Avalon: Web Of Magic #4: Secret Of The Unicorn	Rachel Roberts	http://www.openisbn.com/cover/0439221714_72.jpg	Scholastic Paperbacks	192
0439221706	9780439221702	Spellsinger (Avalon: Web Of Magic, Book 5)	Rachel Roberts	http://www.openisbn.com/cover/0439221706_72.jpg	Scholastic Paperbacks	176
0439221730	9780439221733	Avalon: Web Of Magic #6: Trial By Fire	Rachel Roberts	http://www.openisbn.com/cover/0439221730_72.jpg	Scholastic Paperbacks	192
0440415993	9780440415992	Ties That Bind, Ties That Break	Lensey Namioka	http://www.openisbn.com/cover/0440415993_72.jpg	Laurel Leaf	154
0895872102	9780895872104	The Hauntings Of Williamsburg, Yorktown, And Jamestown	Jackie Eileen Behrend	http://www.openisbn.com/cover/0895872102_72.jpg	John F. Blair Publisher	192
068983585X	9780689835858	The Janitor's Boy	Andrew Clements,Brian Selznick	http://www.openisbn.com/cover/068983585X_72.jpg	Atheneum Books For Young Readers	160
0345391802	9780345391803	The Hitchhiker's Guide To The Galaxy	Douglas Adams	http://www.openisbn.com/cover/0345391802_72.jpg	Del Rey	224
0440219078	9780440219071	The Giver	Lois Lowry	http://www.openisbn.com/cover/0440219078_72.jpg	Laurel Leaf	192
185424597X	9781854245977	The Heavenly Man: The Remarkable True Story Of Chinese Christian Brother Yun	Brother Yun,Paul Hattaway	http://www.openisbn.com/cover/185424597X_72.jpg	Monarch Books	351
2080105434	9782080105431	The Little Book Of Chocolate	Katherine Khodorowsky	http://www.openisbn.com/cover/2080105434_72.jpg	Flammarion	120
349913358X	9783499133589	Das Schlampenbuch	Milena Moser	http://www.openisbn.com/cover/349913358X_72.jpg	Rowohlt Tb.	0
3257201761	9783257201765	Die Zwei Gesichter Des Januars	Patricia Highsmith	http://www.openisbn.com/cover/3257201761_72.jpg	Diogenes Verlag	0
3404121686	9783404121687	Nacht über Den Wassern: Roman	Ken Follett,Gabriele Conrad,Lore Straßl	http://www.openisbn.com/cover/3404121686_72.jpg	Bastei Lübbe (Bastei Verlag)	608
3404118960	9783404118960	Die Säulen Der Erde: Roman	Ken Follett,Jürgen Speh,Till R. Lohmeyer,Gabriele	http://www.openisbn.com/cover/3404118960_72.jpg	Bastei Lübbe (Bastei Verlag)	1296
0345356578	9780345356574	A Man Rides Through	Stephen R. Donaldson	http://www.openisbn.com/cover/0345356578_72.jpg	Del Rey	0
0345346971	9780345346971	The Mirror Of Her Dreams (Mordant's Need)	Stephen R. Donaldson	http://www.openisbn.com/cover/0345346971_72.jpg	Del Rey	640
0753804700	9780753804704	Reader	Bernhard Schlink	http://www.openisbn.com/cover/0753804700_72.jpg	Phoenix Books	240
0451155750	9780451155757	The Dead Zone (Signet)	Stephen King	http://www.openisbn.com/cover/0451155750_72.jpg	Signet	416
0786890436	9780786890439	The Diary Of Ellen Rimbauer: My Life At Rose Red	Ellen Rimbauer,Joyce Reardon,Stephen King	http://www.openisbn.com/cover/0786890436_72.jpg	Hyperion	277
0415928087	9780415928083	A New Germany In A New Europe	Todd Herzog,Sander Gilman	http://www.openisbn.com/cover/0415928087_72.jpg	Routledge	256
0521427150	9780521427159	Belonging In The Two Berlins: Kin, State, Nation (Cambridge Studies In Social And Cultural Anthropology)	John Borneman	http://www.openisbn.com/cover/0521427150_72.jpg	Cambridge University Press	408
0812923278	9780812923278	The Great Depression: America 1929-1941	Robert S. McElvaine	http://www.openisbn.com/cover/0812923278_72.jpg	Times Books	432
0884111342	9780884111344	Lady Of The Shroud	Bram Stoker	http://www.openisbn.com/cover/0884111342_72.jpg	Amereon Ltd	0
0345428544	9780345428547	Dark Tide I: Onslaught (Star Wars: The New Jedi Order, Book 2)	Michael A. Stackpole	http://www.openisbn.com/cover/0345428544_72.jpg	LucasBooks	304
0671694049	9780671694043	The Long Dark Tea-Time Of The Soul	Douglas Adams	http://www.openisbn.com/cover/0671694049_72.jpg	Pocket	320
080901582X	9780809015825	The Return Of Simple	Langston Hughes	http://www.openisbn.com/cover/080901582X_72.jpg	Hill And Wang	218
0449006557	9780449006559	Half Moon Street (Charlotte &amp; Thomas Pitt Novels)	Anne Perry	http://www.openisbn.com/cover/0449006557_72.jpg	Ballantine Books	320
0373250339	9780373250332	A Minor Indiscretion (Red Dress Ink (Numbered Paperback))	Carol Matthews	http://www.openisbn.com/cover/0373250339_72.jpg	Red Dress Ink	400
0380820447	9780380820443	For Better, For Worse: A Novel	Carole Matthews	http://www.openisbn.com/cover/0380820447_72.jpg	William Morrow Paperbacks	352
0385497679	9780385497671	Hidden In Plain View: A Secret Story Of Quilts And The Underground Railroad	Jacqueline L. Tobin,Raymond G. Dobard,Maude S. Wah	http://www.openisbn.com/cover/0385497679_72.jpg	Anchor	240
0451454243	9780451454249	The Forest House (The Mists Of Avalon: Prequel)	Marion Zimmer Bradley	http://www.openisbn.com/cover/0451454243_72.jpg	Roc Trade	432
0941423042	9780941423045	American Poetry Since 1970: Up Late	Andrei Codrescu	http://www.openisbn.com/cover/0941423042_72.jpg	Four Walls Eight Windows	591
0373871562	9780373871568	Twin Blessings (Love Inspired #149)	Carolyne Aarsen	http://www.openisbn.com/cover/0373871562_72.jpg	Steeple Hill	256
0553101439	9780553101430	West Of Dodge	Louis L'Amour	http://www.openisbn.com/cover/0553101439_72.jpg	Bantam	239
0898151910	9780898151916	How To Make A Thousand Dollars A Minute: Negotiating Salaries And Raises	Jack Chapman	http://www.openisbn.com/cover/0898151910_72.jpg	Ten Speed Press	122
0835949362	9780835949361	Non-manipulative Selling	Anthony J Alessandra	http://www.openisbn.com/cover/0835949362_72.jpg	Reston Pub. Co	181
0880701102	9780880701105	Come Before Winter-- And Share My Hope	Charles R Swindoll	http://www.openisbn.com/cover/0880701102_72.jpg	Multnomah Press	352
039914563X	9780399145636	The Bear And The Dragon	Tom Clancy	http://www.openisbn.com/cover/039914563X_72.jpg	Putnam	1028
0312853238	9780312853235	Ender's Game (Ender Wiggin Saga)	Orson Scott Card	http://www.openisbn.com/cover/0312853238_72.jpg	Tor Books	256
0688048730	9780688048730	Thinking On Paper	V. A. Howard,J. H. Barton	http://www.openisbn.com/cover/0688048730_72.jpg	William Morrow And Company	156
0425161722	9780425161722	Net Force (Tom Clancy's Net Force, Book 1)	Tom Clancy,Steve Pieczenik	http://www.openisbn.com/cover/0425161722_72.jpg	Berkley	384
0385493800	9780385493802	The Testament	John Grisham	http://www.openisbn.com/cover/0385493800_72.jpg	Doubleday	448
0849916399	9780849916397	The Internet Church	Walter P. Wilson	http://www.openisbn.com/cover/0849916399_72.jpg	Thomas Nelson	240
1928791107	9781928791102	The Mp3 And Internet Audio Handbook: Your Guide To The Digital Music Revolution	Bruce Fries,Marty Fries	http://www.openisbn.com/cover/1928791107_72.jpg	TeamCom	320
067175145X	9780671751456	The Way Things Ought To Be	Rush Limbaugh	http://www.openisbn.com/cover/067175145X_72.jpg	Pocket Books	304
0440211727	9780440211723	A Time To Kill	John Grisham	http://www.openisbn.com/cover/0440211727_72.jpg	Island Books	515
0877192820	9780877192824	The Truth About Texas	Anne Dingus	http://www.openisbn.com/cover/0877192820_72.jpg	Taylor Trade Publishing	190
0380002450	9780380002450	The Awakening	Kate Chopin	http://www.openisbn.com/cover/0380002450_72.jpg	Avon	192
0793133955	9780793133956	Wall Street's Picks For 2000	Kirk Kazanjian,Kirk Kazanjian	http://www.openisbn.com/cover/0793133955_72.jpg	Dearborn Financial Publishing	253
0394178017	9780394178011	Poetics Of The New American Poetry	Donald Merriam Allen	http://www.openisbn.com/cover/0394178017_72.jpg	Grove Press	0
0425134350	9780425134351	Patriot Games	Tom Clancy	http://www.openisbn.com/cover/0425134350_72.jpg	Berkley	1
0385479689	9780385479684	Dead Men Do Tell Tales: The Strange And Fascinating Cases Of A Forensic Anthropologist	William R. Maples,Michael Browning	http://www.openisbn.com/cover/0385479689_72.jpg	Broadway	304
0380754851	9780380754854	Moonlighting: 148 Great Ways To Make Money On The Side	Carl Hausman	http://www.openisbn.com/cover/0380754851_72.jpg	Avon Books	311
